bet0_f,spe1,s,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),Ion Temp(keV),Thermal Pressure(kPa),Tor Rot(km/s),gam,om_r,gam_var,om_r_var
0.0162,1,5000000.0,2500,1,0.6,0.5,60,0,0,0,0.0050495925,0.005241729166666667,6.77451074369565e-08,6.983711750514492e-07
0.0162,1,5000000.0,2500,1,0.6,2,0,0,0,0,0.005472075,0.034392495833333335,3.5815478260868287e-12,1.6856873731884627e-09
0.0162,1,5000000.0,2500,1,0.6,2,10,0,0,0,0.006903414583333334,0.0399595,1.9981884058560182e-16,0.0
0.0162,1,5000000.0,2500,1,0.6,2,20,0,0,0,0.007133279583333332,0.04515971666666666,1.238949275370387e-15,1.4492753624021905e-15
0.0162,1,5000000.0,2500,1,0.6,2,30,0,0,0,0.00867049125,0.0544982,1.1413043478125311e-17,0.0
0.0162,1,5000000.0,2500,1,0.6,2,40,0,0,0,0.0112494,0.0591277,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,2,60,0,0,0,0.014217600000000002,0.0665441,3.14010317019658e-36,0.0
0.0162,1,5000000.0,2500,1,0.6,5,0,0,0,0,0.0164588,0.0375162,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,5,10,0,0,0,0.0191622,0.0441839,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,5,20,0,0,0,0.020763,0.04980880000000001,0.0,5.024165072314528e-35
0.0162,1,5000000.0,2500,1,0.6,5,30,0,0,0,0.021820500000000003,0.0547918,1.256041268078632e-35,0.0
0.0162,1,5000000.0,2500,1,0.6,5,40,0,0,0,0.0225426,0.0592867,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,5,60,0,0,0,0.0232464,0.0671409,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,8,0,0,0,0,0.0222813,0.0766373,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,8,10,0,0,0,0.0234519,0.088613975,0.0,1.9565217392429568e-15
0.0162,1,5000000.0,2500,1,0.6,8,20,0,0,0,0.022678658333333334,0.09728438333333334,4.83387818840575e-09,2.768339710144895e-09
0.0162,1,5000000.0,2500,1,0.6,8,30,0,0,0,0.020059466666666668,0.05899949166666666,9.532834405797098e-07,8.338458094927565e-07
0.0162,1,5000000.0,2500,1,0.6,8,40,0,0,0,0.0209569,0.0635981,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,8,60,0,0,0,0.033784,0.245511,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,10,0,0,0,0,0.0342868,0.0722973,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,10,10,0,0,0,0.0338534,0.0856691,0.0,0.0
0.0162,1,5000000.0,2500,1,0.6,10,20,0,0,0,0.0315064,0.09598080000000002,0.0,2.0096660289258113e-34
0.0162,1,5000000.0,2500,1,0.6,10,30,0,0,0,0.027735400000000004,0.1038,1.256041268078632e-35,0.0
0.0162,1,5000000.0,2500,1,0.6,10,40,0,0,0,0.023160491666666668,0.10929145833333333,7.207644927536148e-11,7.025905797103436e-11
0.0162,1,5000000.0,2500,1,0.6,10,60,0,0,0,0.0428702,0.237409,0.0,0.0
0.0162,1,5000000.0,2500,1,0.9,0.5,0,0,0,0,0.0051885020833333335,0.0061024949999999994,1.0787972365036237e-08,3.3702023130434745e-09
0.0162,1,5000000.0,2500,1,0.9,0.5,10,0,0,0,0.004687995416666667,0.004144297916666667,7.235107293025364e-08,9.305524181824274e-07
0.0162,1,5000000.0,2500,1,0.9,0.5,20,0,0,0,0.005022625,0.005230847916666667,7.719275026086954e-08,8.501081892867755e-07
0.0162,1,5000000.0,2500,1,0.9,0.5,30,0,0,0,0.0052115629166666665,0.005938940833333334,1.1954743117210124e-08,3.8387576601449196e-09
0.0162,1,5000000.0,2500,1,0.9,0.5,40,0,0,0,0.0052123575000000005,0.005883817499999999,1.2463275550000003e-08,9.270412271739125e-09
0.0162,1,5000000.0,2500,1,0.9,0.5,60,0,0,0,0.005219584583333333,0.005886701250000001,1.221768233025362e-08,4.115820107065209e-09
0.0162,1,5000000.0,2500,1,0.9,2,0,0,0,0,0.005144932083333334,0.006051675416666667,1.5748685912862306e-08,3.835953569547102e-08
0.0162,1,5000000.0,2500,1,0.9,2,10,0,0,0,0.005178595416666667,0.005942199166666666,1.8165050130253623e-08,5.6739616938405773e-08
0.0162,1,5000000.0,2500,1,0.9,2,20,0,0,0,0.004904155833333333,0.004870107083333333,9.74567382949276e-08,1.1202583670128621e-06
0.0162,1,5000000.0,2500,1,0.9,2,30,0,0,0,0.005119073333333334,0.0055871041666666664,4.6107047197101426e-08,3.917091717297102e-07
0.0162,1,5000000.0,2500,1,0.9,2,40,0,0,0,0.005209315,0.005907966666666667,1.307017800869565e-08,7.719399475362324e-09
0.0162,1,5000000.0,2500,1,0.9,2,60,0,0,0,0.005170055,0.005706145833333333,2.8196127339130453e-08,1.4991720130362321e-07
0.0162,1,5000000.0,2500,1,0.9,5,0,0,0,0,0.005199524166666666,0.006060747083333334,1.0450434494927527e-08,3.780380499818848e-09
0.0162,1,5000000.0,2500,1,0.9,5,10,0,0,0,0.005218584583333334,0.005969324583333334,9.889402138949276e-09,6.618084243297101e-09
0.0162,1,5000000.0,2500,1,0.9,5,20,0,0,0,0.0050680825,0.005431662083333334,7.009515274130435e-08,6.396462144867755e-07
0.0162,1,5000000.0,2500,1,0.9,5,30,0,0,0,0.0051141712500000006,0.0055251549999999995,5.7668998063586966e-08,5.196156239130435e-07
0.0162,1,5000000.0,2500,1,0.9,5,40,0,0,0,0.004816740416666667,0.0044743241666666675,1.2798148412590583e-07,1.373776684286232e-06
0.0162,1,5000000.0,2500,1,0.9,5,60,0,0,0,0.005219462083333334,0.005818800416666665,1.5070543443297095e-08,3.982542827373188e-08
0.0162,1,5000000.0,2500,1,0.9,8,0,0,0,0,0.004980731666666667,0.005387096666666666,8.195375687536229e-08,6.63866547536232e-07
0.0162,1,5000000.0,2500,1,0.9,8,10,0,0,0,0.005210634583333334,0.005932872499999999,1.1421373295471014e-08,2.989347950652172e-08
0.0162,1,5000000.0,2500,1,0.9,8,20,0,0,0,0.005203099583333333,0.005831180000000001,1.6517976491123214e-08,8.404249978260868e-08
0.0162,1,5000000.0,2500,1,0.9,8,30,0,0,0,0.005230472916666667,0.0058946741666666665,1.012709298677537e-08,9.753921590579729e-09
0.0162,1,5000000.0,2500,1,0.9,8,40,0,0,0,0.005215907499999999,0.005873731666666666,1.0998902750000024e-08,1.2998249084057963e-08
0.0162,1,5000000.0,2500,1,0.9,8,60,0,0,0,0.005070125,0.0053183025,8.147061779130438e-08,8.151683912891303e-07
0.0162,1,5000000.0,2500,1,0.9,10,0,0,0,0,0.005136733333333333,0.005887621666666666,3.260820294492752e-08,2.2661651057101447e-07
0.0162,1,5000000.0,2500,1,0.9,10,10,0,0,0,0.005212215833333333,0.005941302916666666,1.0891840660144927e-08,2.536579912590582e-08
0.0162,1,5000000.0,2500,1,0.9,10,20,0,0,0,0.005234619583333333,0.005949306249999999,9.823441734601436e-09,3.1871020853260907e-09
0.0162,1,5000000.0,2500,1,0.9,10,30,0,0,0,0.0052072724999999995,0.005840134166666667,1.410699422826088e-08,6.10022325297101e-08
0.0162,1,5000000.0,2500,1,0.9,10,40,0,0,0,0.005242472083333334,0.005910897916666667,9.615519538949282e-09,3.0771177389492743e-09
0.0162,1,5000000.0,2500,1,0.9,10,60,0,0,0,0.005178126666666667,0.005650951666666667,3.190539849275359e-08,2.500136552231885e-07
0.0181,1,5000000.0,2500,1,0.1,0.5,0,0,0,0,0.009080760833333333,0.165295,1.6666666666468706e-17,0.0
0.0181,1,5000000.0,2500,1,0.1,0.5,10,0,0,0,0.0100121,0.17398900000000003,0.0,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.1,0.5,20,0,0,0,0.005951260833333333,0.08871682916666668,4.252440684688405e-07,0.006394915955107765
0.0181,1,5000000.0,2500,1,0.1,0.5,30,0,0,0,0.005208318333333333,0.005965339166666667,1.1881903457971012e-08,3.3828167123188504e-09
0.0181,1,5000000.0,2500,1,0.1,0.5,40,0,0,0,0.005172977916666666,0.005794324166666667,1.817281059112321e-08,6.910350130362315e-08
0.0181,1,5000000.0,2500,1,0.1,0.5,60,0,0,0,0.005183192916666667,0.005830503333333334,1.5470747717210145e-08,2.877550022318838e-08
0.0181,1,5000000.0,2500,1,0.1,2,0,0,0,0,0.0698389,0.13938,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,2,10,0,0,0,0.0693599,0.155265,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,2,20,0,0,0,0.0665934,0.16870299999999996,0.0,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.1,2,30,0,0,0,0.0625846,0.180577,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,2,40,0,0,0,0.0577319,0.191161,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,2,60,0,0,0,0.046308800000000004,0.208439,5.024165072314528e-35,0.0
0.0181,1,5000000.0,2500,1,0.1,5,0,0,0,0,0.132178,0.116015,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,5,10,0,0,0,0.131153,0.137789,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,5,20,0,0,0,0.12824,0.155727,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,5,30,0,0,0,0.12408599999999999,0.17112000000000002,2.0096660289258113e-34,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.1,5,40,0,0,0,0.118992,0.184721,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,5,60,0,0,0,0.106469,0.207936,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,8,0,0,0,0,0.177233,0.101742,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,8,10,0,0,0,0.174793,0.12735,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,8,20,0,0,0,0.17101200000000003,0.149103,8.038664115703245e-34,0.0
0.0181,1,5000000.0,2500,1,0.1,8,30,0,0,0,0.165974,0.16806599999999997,0.0,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.1,8,40,0,0,0,0.159844,0.184889,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,8,60,0,0,0,0.144738,0.213614,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,10,0,0,0,0,0.20170199999999996,0.0956228,8.038664115703245e-34,0.0
0.0181,1,5000000.0,2500,1,0.1,10,10,0,0,0,0.19850200000000004,0.12244899999999999,8.038664115703245e-34,2.0096660289258113e-34
0.0181,1,5000000.0,2500,1,0.1,10,20,0,0,0,0.194308,0.145833,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,10,30,0,0,0,0.188948,0.166582,0.0,0.0
0.0181,1,5000000.0,2500,1,0.1,10,40,0,0,0,0.182449,0.18523199999999998,0.0,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.1,10,60,0,0,0,0.166245,0.21754700000000002,0.0,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.3,0.5,0,0,0,0,0.007080637916666667,0.14048589708333334,6.598926501128622e-07,0.003378612509925509
0.0181,1,5000000.0,2500,1,0.3,0.5,10,0,0,0,0.006819969999999999,0.14192456416666666,5.372425414434784e-07,0.0038964785810565203
0.0181,1,5000000.0,2500,1,0.3,0.5,20,0,0,0,0.004889013333333333,0.00481347375,8.506921544927535e-08,1.041952197207065e-06
0.0181,1,5000000.0,2500,1,0.3,0.5,30,0,0,0,0.005212848750000001,0.005967026666666667,1.1682164907065216e-08,3.3607703449275443e-09
0.0181,1,5000000.0,2500,1,0.3,0.5,40,0,0,0,0.005188729583333333,0.005828186666666666,1.547394832590581e-08,4.088686472753619e-08
0.0181,1,5000000.0,2500,1,0.3,0.5,60,0,0,0,0.005211385833333334,0.005909715416666667,1.2630309747101456e-08,3.747749121557968e-09
0.0181,1,5000000.0,2500,1,0.3,2,0,0,0,0,0.0438121,0.144408,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,2,10,0,0,0,0.0438802,0.15921,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,2,20,0,0,0,0.0418316,0.172627,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,2,30,0,0,0,0.0387404,0.184287,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,2,40,0,0,0,0.0345699,0.194119,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,2,60,0,0,0,0.0262833,0.0713592,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,5,0,0,0,0,0.047616,0.051970800000000004,0.0,5.024165072314528e-35
0.0181,1,5000000.0,2500,1,0.3,5,10,0,0,0,0.0493569,0.05918690000000001,0.0,5.024165072314528e-35
0.0181,1,5000000.0,2500,1,0.3,5,20,0,0,0,0.0503662,0.0650353,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,5,30,0,0,0,0.0509118,0.0700347,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,5,40,0,0,0,0.0511212,0.074443,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,5,60,0,0,0,0.0507867,0.0820053,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,8,0,0,0,0,0.0826163,0.0562003,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,8,10,0,0,0,0.0814192,0.0667971,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,8,20,0,0,0,0.0798654,0.0750121,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,8,30,0,0,0,0.0780344,0.0816593,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,8,40,0,0,0,0.0760087,0.0871706,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,8,60,0,0,0,0.0715963,0.0957458,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,10,0,0,0,0,0.10274100000000001,0.0567138,2.0096660289258113e-34,0.0
0.0181,1,5000000.0,2500,1,0.3,10,10,0,0,0,0.100807,0.0690472,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,10,20,0,0,0,0.09851340000000001,0.078842,2.0096660289258113e-34,0.0
0.0181,1,5000000.0,2500,1,0.3,10,30,0,0,0,0.09581659999999999,0.0868994,2.0096660289258113e-34,0.0
0.0181,1,5000000.0,2500,1,0.3,10,40,0,0,0,0.0927636,0.0936354,0.0,0.0
0.0181,1,5000000.0,2500,1,0.3,10,60,0,0,0,0.0858364,0.10402099999999999,0.0,2.0096660289258113e-34
0.0181,1,5000000.0,2500,1,0.6,0.5,0,0,0,0,0.005176075416666666,0.0061448975000000005,1.1374283069384056e-08,3.35901364565217e-09
0.0181,1,5000000.0,2500,1,0.6,0.5,10,0,0,0,0.005187377083333333,0.0060184225,1.2339167604166654e-08,8.397428776086965e-09
0.0181,1,5000000.0,2500,1,0.6,0.5,20,0,0,0,0.005209774166666667,0.005995625,1.1451343538405804e-08,3.239311600000004e-09
0.0181,1,5000000.0,2500,1,0.6,0.5,30,0,0,0,0.0052142125,0.005962518333333333,1.1608460932608694e-08,3.3309239275362416e-09
0.0181,1,5000000.0,2500,1,0.6,0.5,40,0,0,0,0.005021537916666667,0.00519669625,7.375608303460147e-08,8.112676704853261e-07
0.0181,1,5000000.0,2500,1,0.6,0.5,60,0,0,0,0.005219098333333334,0.005912783333333334,1.2204424223188423e-08,3.5318975275362274e-09
0.0181,1,5000000.0,2500,1,0.6,2,0,0,0,0,0.0064288075000000005,0.0348874625,1.1673913043339602e-15,1.1141304347561764e-14
0.0181,1,5000000.0,2500,1,0.6,2,10,0,0,0,0.008199724583333333,0.0406999,2.5905797101141576e-17,0.0
0.0181,1,5000000.0,2500,1,0.6,2,20,0,0,0,0.00781275125,0.045558304166666674,7.463010585326081e-09,2.2763845634057926e-08
0.0181,1,5000000.0,2500,1,0.6,2,30,0,0,0,0.0113906,0.0548661,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,2,40,0,0,0,0.0137443,0.0594072,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,2,60,0,0,0,0.0165104,0.0668587,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,5,0,0,0,0,0.0188995,0.0385814,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,5,10,0,0,0,0.0219086,0.04534839999999999,0.0,5.024165072314528e-35
0.0181,1,5000000.0,2500,1,0.6,5,20,0,0,0,0.0236924,0.0509966,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,5,30,0,0,0,0.024846999999999998,0.0559637,1.256041268078632e-35,0.0
0.0181,1,5000000.0,2500,1,0.6,5,40,0,0,0,0.025604200000000004,0.0604338,1.256041268078632e-35,0.0
0.0181,1,5000000.0,2500,1,0.6,5,60,0,0,0,0.0262843,0.0682682,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,8,0,0,0,0,0.0289594,0.0725587,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,8,10,0,0,0,0.0296083,0.0855837,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,8,20,0,0,0,0.0285106,0.095379,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,8,30,0,0,0,0.026076183333333336,0.10287991666666667,5.971014492740527e-14,7.971014492769565e-14
0.0181,1,5000000.0,2500,1,0.6,8,40,0,0,0,0.023201799999999998,0.06636094583333334,7.112038173913052e-08,4.9116263460144986e-08
0.0181,1,5000000.0,2500,1,0.6,8,60,0,0,0,0.0379747,0.24053899999999998,0.0,8.038664115703245e-34
0.0181,1,5000000.0,2500,1,0.6,10,0,0,0,0,0.0441943,0.0687922,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,10,10,0,0,0,0.0433096,0.0828569,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,10,20,0,0,0,0.040404,0.09416799999999999,0.0,2.0096660289258113e-34
0.0181,1,5000000.0,2500,1,0.6,10,30,0,0,0,0.0358508,0.103145,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,10,40,0,0,0,0.0301671,0.109663,0.0,0.0
0.0181,1,5000000.0,2500,1,0.6,10,60,0,0,0,0.0478642,0.230976,0.0,0.0
0.0181,1,5000000.0,2500,1,0.9,0.5,0,0,0,0,0.005122257083333333,0.005975999583333333,2.316905033460145e-08,1.503537768041667e-07
0.0181,1,5000000.0,2500,1,0.9,0.5,10,0,0,0,0.0052035420833333335,0.0060430300000000004,1.1707347721557963e-08,3.0571497652173976e-09
0.0181,1,5000000.0,2500,1,0.9,0.5,20,0,0,0,0.00521182375,0.005986265,1.1678988050543464e-08,3.2405980086956484e-09
0.0181,1,5000000.0,2500,1,0.9,0.5,30,0,0,0,0.005217873333333334,0.005958711666666666,1.1579795031884055e-08,3.267795423188408e-09
0.0181,1,5000000.0,2500,1,0.9,0.5,40,0,0,0,0.005159309999999999,0.005706878333333334,2.5911379582608698e-08,1.6072969496231883e-07
0.0181,1,5000000.0,2500,1,0.9,0.5,60,0,0,0,0.005161807083333333,0.0057288616666666655,2.2133100786775383e-08,1.1056221419710147e-07
0.0181,1,5000000.0,2500,1,0.9,2,0,0,0,0,0.005075340416666667,0.005866514166666667,3.714065794329709e-08,3.089244659123188e-07
0.0181,1,5000000.0,2500,1,0.9,2,10,0,0,0,0.005185585833333333,0.006017943333333334,1.4200768164492738e-08,1.613707712753626e-08
0.0181,1,5000000.0,2500,1,0.9,2,20,0,0,0,0.005183419166666667,0.005926435000000001,1.6819824234058e-08,4.257094060869563e-08
0.0181,1,5000000.0,2500,1,0.9,2,30,0,0,0,0.005203292500000001,0.005971444583333332,1.203944648913043e-08,3.865391738949277e-09
0.0181,1,5000000.0,2500,1,0.9,2,40,0,0,0,0.005214767083333333,0.0059350487500000005,1.2137904760688419e-08,4.367714985326073e-09
0.0181,1,5000000.0,2500,1,0.9,2,60,0,0,0,0.005156110833333333,0.005675049166666667,3.253976940797102e-08,1.9837140828623188e-07
0.0181,1,5000000.0,2500,1,0.9,5,0,0,0,0,0.0051470512500000004,0.005966681249999999,2.1772168107065195e-08,1.2117023818532603e-07
0.0181,1,5000000.0,2500,1,0.9,5,10,0,0,0,0.005219803333333333,0.006005277916666666,9.759465318840575e-09,3.410458251992751e-09
0.0181,1,5000000.0,2500,1,0.9,5,20,0,0,0,0.0052176075,0.005932392916666665,1.0715771993478243e-08,1.1052666021557965e-08
0.0181,1,5000000.0,2500,1,0.9,5,30,0,0,0,0.005235007083333333,0.005939607083333333,9.667552725905805e-09,3.179489969384056e-09
0.0181,1,5000000.0,2500,1,0.9,5,40,0,0,0,0.005221483333333333,0.005875409583333334,1.2265445327536241e-08,1.8192792160688426e-08
0.0181,1,5000000.0,2500,1,0.9,5,60,0,0,0,0.0051504775,0.005585398750000001,4.7252692697826076e-08,3.953621355244565e-07
0.0181,1,5000000.0,2500,1,0.9,8,0,0,0,0,0.00518687,0.006058602083333334,1.1263801808695646e-08,1.3807770104166682e-08
0.0181,1,5000000.0,2500,1,0.9,8,10,0,0,0,0.0052216308333333334,0.0060034925,1.0153315903623193e-08,3.301275654347826e-09
0.0181,1,5000000.0,2500,1,0.9,8,20,0,0,0,0.0052319091666666664,0.005955886666666667,9.382885312318849e-09,3.426498849275363e-09
0.0181,1,5000000.0,2500,1,0.9,8,30,0,0,0,0.00521521375,0.0058660725,1.20175711375e-08,3.250616536739131e-08
0.0181,1,5000000.0,2500,1,0.9,8,40,0,0,0,0.005238007499999999,0.005908530000000001,9.744905097826108e-09,4.1043649565217356e-09
0.0181,1,5000000.0,2500,1,0.9,8,60,0,0,0,0.005242172083333334,0.00589888375,9.780783582427544e-09,3.137229415760863e-09
0.0181,1,5000000.0,2500,1,0.9,10,0,0,0,0,0.005190067083333333,0.00603913625,1.193708329981884e-08,2.7959826754891318e-08
0.0181,1,5000000.0,2500,1,0.9,10,10,0,0,0,0.005089875416666666,0.005591049166666666,5.5293845165036236e-08,4.734453817384058e-07
0.0181,1,5000000.0,2500,1,0.9,10,20,0,0,0,0.0052295662500000005,0.005953477083333333,9.627941111413054e-09,4.123063838949271e-09
0.0181,1,5000000.0,2500,1,0.9,10,30,0,0,0,0.0052345775,0.005933958333333334,9.690690906521746e-09,3.395858884057978e-09
0.0181,1,5000000.0,2500,1,0.9,10,40,0,0,0,0.004926150833333333,0.004850418749999999,1.1354318169492754e-07,1.1883270001592393e-06
0.0181,1,5000000.0,2500,1,0.9,10,60,0,0,0,0.005210988749999999,0.005772695416666667,1.7288279141847822e-08,8.338225359981879e-08
0.02,1,5000000.0,2500,1,0.1,0.5,0,0,0,0,0.009337889583333333,0.164439,4.1666666666171766e-18,0.0
0.02,1,5000000.0,2500,1,0.1,0.5,10,0,0,0,0.011009700000000002,0.173435,3.14010317019658e-36,0.0
0.02,1,5000000.0,2500,1,0.1,0.5,20,0,0,0,0.007992734583333334,0.18108875,6.13581721014587e-12,2.8442282608696188e-08
0.02,1,5000000.0,2500,1,0.1,0.5,30,0,0,0,0.00520463375,0.005985567916666668,1.1960529337499996e-08,3.442842678079716e-09
0.02,1,5000000.0,2500,1,0.1,0.5,40,0,0,0,0.005207393333333333,0.005934217500000001,1.2244211049275379e-08,4.66173036739131e-09
0.02,1,5000000.0,2500,1,0.1,0.5,60,0,0,0,0.005150353333333334,0.005677805,2.595554467536232e-08,1.5296533303478262e-07
0.02,1,5000000.0,2500,1,0.1,2,0,0,0,0,0.0753138,0.137572,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,2,10,0,0,0,0.0748918,0.153782,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,2,20,0,0,0,0.0722273,0.16737900000000003,0.0,8.038664115703245e-34
0.02,1,5000000.0,2500,1,0.1,2,30,0,0,0,0.0683076,0.179357,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,2,40,0,0,0,0.0635128,0.190086,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,2,60,0,0,0,0.0521661,0.207908,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,5,0,0,0,0,0.143459,0.111811,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,5,10,0,0,0,0.141962,0.134384,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,5,20,0,0,0,0.138842,0.152978,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,5,30,0,0,0,0.134599,0.168918,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,5,40,0,0,0,0.129489,0.18299,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,5,60,0,0,0,0.117033,0.20708000000000001,0.0,8.038664115703245e-34
0.02,1,5000000.0,2500,1,0.1,8,0,0,0,0,0.193043,0.09751340000000001,0.0,2.0096660289258113e-34
0.02,1,5000000.0,2500,1,0.1,8,10,0,0,0,0.189724,0.123572,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,8,20,0,0,0,0.18547499999999997,0.145924,8.038664115703245e-34,0.0
0.02,1,5000000.0,2500,1,0.1,8,30,0,0,0,0.180194,0.165514,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,8,40,0,0,0,0.173952,0.182961,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,8,60,0,0,0,0.158849,0.212943,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,10,0,0,0,0,0.21949300000000002,0.0918118,8.038664115703245e-34,0.0
0.02,1,5000000.0,2500,1,0.1,10,10,0,0,0,0.215419,0.11876199999999999,0.0,2.0096660289258113e-34
0.02,1,5000000.0,2500,1,0.1,10,20,0,0,0,0.210701,0.142565,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,10,30,0,0,0,0.205062,0.163852,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,10,40,0,0,0,0.198445,0.183094,0.0,0.0
0.02,1,5000000.0,2500,1,0.1,10,60,0,0,0,0.182325,0.216707,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,0.5,0,0,0,0,0.007596704166666667,0.1547187375,2.268390173210145e-07,0.0008805743968189675
0.02,1,5000000.0,2500,1,0.3,0.5,10,0,0,0,0.008052288333333333,0.17398291666666665,2.8936309275362205e-10,9.749159057971058e-07
0.02,1,5000000.0,2500,1,0.3,0.5,20,0,0,0,0.005203861666666667,0.0060535791666666665,1.1542442797101447e-08,6.80710177318841e-09
0.02,1,5000000.0,2500,1,0.3,0.5,30,0,0,0,0.005188335833333333,0.005917874583333334,1.3338998199275339e-08,1.7884004921557945e-08
0.02,1,5000000.0,2500,1,0.3,0.5,40,0,0,0,0.005214180416666668,0.005955699583333334,1.1917539978079706e-08,3.4037926476449265e-09
0.02,1,5000000.0,2500,1,0.3,0.5,60,0,0,0,0.005211590416666666,0.005925642916666667,1.2564591343297107e-08,3.6407002215579692e-09
0.02,1,5000000.0,2500,1,0.3,2,0,0,0,0,0.0478618,0.143061,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,2,10,0,0,0,0.0481088,0.15782,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,2,20,0,0,0,0.0460111,0.171117,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,2,30,0,0,0,0.0428304,0.182935,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,2,40,0,0,0,0.0387273,0.193092,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,2,60,0,0,0,0.0292158,0.0720341,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,5,0,0,0,0,0.055069,0.0523711,0.0,0.0
0.02,1,5000000.0,2500,1,0.3,5,10,0,0,0,0.056225500000000005,0.0601011,5.024165072314528e-35,0.0
0.02,1,5000000.0,2500,1,0.3,5,20,0,0,0,0.05684530000000001,0.0662991,5.024165072314528e-35,0.0
0.02,1,5000000.0,2500,1,0.3,5,30,0,0,0,0.05709899999999999,0.0715609,5.024165072314528e-35,0.0
0.02,1,5000000.0,2500,1,0.3,5,40,0,0,0,0.0570764,0.0761779,0.0,0.0
